Uniprot_Accession,Gene_Name,Classification,Confidence_Level,Similarity_Score,SMILES
Q8IXJ6,SIRT2,inhibitor,1,0.3942,CN1C2=CC=CC=C2C(/C=N/OCC3=CN(CC4=CC=CC=C4F)N=N3)=C1C(OCC)=O
Q13153,PAK1,inhibitor,3,0.3941,CC1(CCCC2(C1CCC(=C)C2CC=C(CC=O)C=O)C)C
O00329,PIK3CD,inhibitor,2,0.3939,NC1=C2C(N(C(C3=CC(Cl)=C(C)C4=C3OCCN(C4)C5CN(C5)C(C)=O)C)N=C2C)=NC=N1
Q00987,MDM2,inhibitor,1,0.3939,CC1=CC=C(C=C1)S(=O)(=O)N2C=C3CCN=C4C3=C2C(=O)C(=C4)NCC5=CC=C(C=C5)Cl.C(=O)(C(F)(F)F)O
P04637,TP53,inhibitor,1,0.3938,CC1=CC(Cl)=CC=C1C(C2=C(C(C)C)N(CC3=CC=CC=N3)N=C2C4=O)N4C5=CC=CC(Cl)=C5F
Q00987,MDM2,inhibitor,1,0.3938,CC1=CC(Cl)=CC=C1C(C2=C(C(C)C)N(CC3=CC=CC=N3)N=C2C4=O)N4C5=CC=CC(Cl)=C5F
P49841,GSK3B,inhibitor,2,0.3938,CN1C=C(C2=C1C=CC(=C2)I)C3=C(C(=O)NC3=O)C4=COC5=CC=CC=C54
O00329,PIK3CD,inhibitor,2,0.3937,NC1=C(C2=NC(C)=NO2)C(N[C@H](C(N3C4CC4)=CC5=CC=CC(F)=C5C3=O)CC)=NC=N1
P30291,WEE1,inhibitor,1,0.3937,O=C1NC(C2=C1C3=C(C=C2C4=C(Cl)C=CC=C4)N(C)C5=CC(OCCCN(C)C)=C(O)C=C53)=O
P33527,ABCC1,inhibitor,2,0.3936,O=C(N1[C@@H]2CCC[C@H](CC(NC3=CC(OC)=C(OC)C(OC)=C3)=O)C2)C4=C(ON=C4C5=C1C=CC=C5)C.C
,tubulin,activator,1,0.3934,CC1CC2CC=CC(O2)CC=CC(=O)OC(CC3C(O3)C(CC(=C)C1)O)C(C=CC4CC(=CCO4)C)O
P33527,ABCC1,inhibitor,2,0.3933,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F
P11388,TOP2A,inhibitor,1,0.3933,O=C1OC[C@H]2[C@H]1[C@H](C3=CC(OC)=C(O)C(OC)=C3)C4=CC5=C(OCO5)C=C4[C@H]2NC(CN6CCN(CCCCCCCCCCN7CCNCC7)CC6)=O
Q14680,MELK,inhibitor,1,0.3932,CN1C(C(NC2=NNC3=C2CN(C(N[C@H](CN6CCCC6)C5=CC=CC=C5)=O)C43CC4)=O)=CC(Br)=C1
O00329,PIK3CD,inhibitor,2,0.3932,O=C1N(C2=CC=CC=C2)C([C@H]3N(C4=NC(N)=NC(N)=C4C#N)CC5(CC5)C3)=NC6=CC=CC(Cl)=C61
O95271,TNKS,inhibitor,1,0.3932,C1CN(CCN1CC(=O)NC2=CC=CC3=C2CNC3=O)C(=O)C4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O
P06493,CDK1,inhibitor,1,0.3931,O=C1CC2=C(NC3=C2C=C([N+]([O-])=O)C=C3)C4=C(C=CC=C4)N1
Q00535,CDK5,inhibitor,3,0.3931,C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)[N+](=O)[O-]
Q8IXJ6,SIRT2,inhibitor,1,0.393,CN1C2=CC=C(F)C=C2C(/C=N/OCC3=CN(CC4=CC=CC=C4)N=N3)=C1C(OCC)=O
Q96EB6,SIRT1,inhibitor,3,0.393,CN1C2=CC=C(F)C=C2C(/C=N/OCC3=CN(CC4=CC=CC=C4)N=N3)=C1C(OCC)=O
Q96EB6,SIRT1,inhibitor,3,0.393,O=C(C(N1C)=C(/C=N/OCC2=CN(CC3=CC=CC=C3)N=N2)C4=C1C=CC(F)=C4)OCC
P49841,GSK3B,inhibitor,2,0.3929,CO[C@H]1CC2[N@]3CC4=CC5=C(OCO5)C=C4[C@@]2([C@H](OC(C6=CC=CC=C6C)=O)C3)C=C1
Q96EB6,SIRT1,inhibitor,3,0.3929,O=C(C(N1C)=C(/C=N/OCC2=CN(CC3=CC=C(C#N)C=C3)N=N2)C4=C1C=CC(F)=C4)OCC
Q00987,MDM2,inhibitor,1,0.3929,CCCCCCC(C(=C)C(=O)O)C(=O)O
P49841,GSK3B,inhibitor,2,0.3928,C1=CC=C(C=C1)N2C3=C(C=N2)C4=C(C5=CC=CN53)C(=O)NC4=O
Q9BW19,KIFC1,inhibitor,3,0.3928,CCCC1=C(SC(=C1)C(=O)NC(CC2=CN=C(C=C2)C3=CC(=CC=C3)OC(F)(F)F)C(=O)NC4CCNC4)C
Q9BW19,KIFC1,inhibitor,3,0.3928,CCCC1=C(C)SC(C(N[C@@H](C(N[C@H]2CCNC2)=O)CC3=CN=C(C4=CC(OC(F)(F)F)=CC=C4)C=C3)=O)=C1
P11388,TOP2A,inhibitor,1,0.3928,CC1(C)[C@@H](OC(NCC=C)=O)CC[C@@]2(C)C1CC[C@]3(C)C2CC=C4C3CC[C@]5(C(O)=O)C4CC(C)(C)CC5
P33527,ABCC1,inhibitor,2,0.3927,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
Q9UQB9,AURKC,inhibitor,3,0.3927,O=C1CCCC2=C1[C@@H](C3=CC(CC4=NC5=C(C=CC=C5)N4)=CC=C3)C6=CNC(C(OCC)=O)=C6N2
O00329,PIK3CD,inhibitor,2,0.3926,O=C1N(C2=CC=CC=C2)C([C@H]3N(C4=NC(N)=NC=C4C(C)=O)CC3)=NN5C1=C(Cl)C=C5
,tubulin,activator,1,0.3926,COC1=CC(=CC(=C1OC)OC)C2=NNN=C2C3=CC=C(C=C3)N
,tubulin,inhibitor,1,0.3926,COC1=CC(C2=C(C3=CC=C(N)C=C3)NN=N2)=CC(OC)=C1OC
P11388,TOP2A,inhibitor,1,0.3926,CC(CN(C)C)NC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC
P49841,GSK3B,inhibitor,2,0.3925,C1C2=C(C3=C(C=CC=N3)NC1=O)NC4=C2C=C(C=C4)C#N
P49841,GSK3B,inhibitor,2,0.3925,C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)Br
P06493,CDK1,inhibitor,1,0.3925,BrC1=CC2=C(C=C1)NC3=C2CC(NC4=C3C=CC=C4)=O
Q00535,CDK5,inhibitor,3,0.3925,O=C(NC1=C2C=CC=C1)CC3=C2NC4=C3C=C(Br)C=C4
Q00535,CDK5,inhibitor,3,0.3925,C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)Br
P24941,CDK2,inhibitor,1,0.3925,C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)Br
Q9HC98,NEK6,inhibitor,3,0.3925,C1C2=C(C3=C(C=CC(=C3)CCC#N)NC1=O)NC4=C2C=C(C=C4)[N+](=O)[O-]
P37231,PPARG,activator,2,0.3924,O=C(NC1=CC=C(OCC(O)=O)C=C1)CSC2=NC3=CC=CC=C3N2
P10415,BCL2,inhibitor,1,0.3924,O=C(C1=C(C)N(CC)C(C2=CC=C(Cl)C=C2)=C1C3=CC=CC(N4CCN(C5=CC=C(NS(=O)(C6=CC=C(N[C@H](CCN7CCC(O)CC7)CSC8=CC=CC=C8)C(S(=O)(C(F)(F)F)=O)=C6)=O)C=C5)CC4)=C3)O
P10415,BCL2,inhibitor,1,0.3924,COC1=CC(C2=CC3=C(C=CC=C3)N2)=N/C1=C\C4=C(C=C(N4)C)C.CS(=O)(O)=O
O14757,CHEK1,inhibitor,1,0.3923,O=C(NC1=O)C2=C1C(C(C=C(N(CCCC)CCCC)C=C3)=C3N4)=C4N5C2=NC=C5
P61073,CXCR4,inhibitor,2,0.3923,CC1=NC(N2CCN(C)CC2)=CC(C[C@@H](CCC3)N3[C@@H]4C5=NC=CC=C5CCC4)=N1
P10415,BCL2,inhibitor,1,0.3922,COC1=CC(C(N2)=CC3=C2C=CC=C3)=N/C1=C\C4=C(C)C=C(C)N4
P11802,CDK4,inhibitor,1,0.3922,CC1CCC(CC1)N2C3=C(C=CN=C3)C4=CN=C(N=C42)NC5=NC6=C(CN(CC6)C(=O)CO)C=C5
Q00534,CDK6,inhibitor,1,0.3922,CC1CCC(CC1)N2C3=C(C=CN=C3)C4=CN=C(N=C42)NC5=NC6=C(CN(CC6)C(=O)CO)C=C5
P33527,ABCC1,inhibitor,2,0.3922,CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F
P49841,GSK3B,inhibitor,2,0.3921,CCCCCCCCCCCC(=O)NNC(=O)C1=C(C2=CC=CC=C2N(C1=O)CC)O
Q8IXJ6,SIRT2,inhibitor,1,0.3921,CN1C2=CC=C(F)C=C2C(/C=C3C(ON=C/3C)=O)=C1COCC4=CC=C(C(F)(F)F)C=C4
Q96EB6,SIRT1,inhibitor,3,0.3921,CN1C2=CC=C(F)C=C2C(/C=C3C(ON=C/3C)=O)=C1COCC4=CC=C(C(F)(F)F)C=C4
Q96EB6,SIRT1,inhibitor,3,0.3921,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
Q96EB6,SIRT1,activator,3,0.3921,O=C(C1=C(C)N=C(C2=CC=CN=C2)S1)NC3=CC=CC=C3C4=CN5C(SC=C5CN6CCOCC6)=N4
O00329,PIK3CD,inhibitor,2,0.3921,NC1=C(C#N)C(N2CCC[C@H]2C(N3C4=CC=CC=C4)=NC5=CC=CC(C6=CC=C(C=C6)OC)=C5C3=O)=NC(N)=N1
O14757,CHEK1,inhibitor,1,0.392,C1CNC(=O)C2=C(C1=C3C(=O)NC(=N3)N)C=CN2
Q8IXJ6,SIRT2,inhibitor,1,0.392,CN1C2=CC=C(F)C=C2C(/C=N/OCC3=CN(CC4=CC=C(F)C=C4)N=N3)=C1C(OCC)=O
Q96EB6,SIRT1,inhibitor,3,0.392,CN1C2=CC=C(F)C=C2C(/C=N/OCC3=CN(CC4=CC=C(F)C=C4)N=N3)=C1C(OCC)=O
Q96EB6,SIRT1,inhibitor,3,0.392,O=C(C(N1C)=C(/C=N/OCC2=CN(CC3=CC=C(F)C=C3)N=N2)C4=C1C=CC(F)=C4)OCC
P61073,CXCR4,inhibitor,2,0.392,CCN1CCN(CCCN(C[C@@H]2NCC3=C(C=CC=C3)C2)[C@H]4CCCC5=C4N=CC=C5)CC1
P61073,CXCR4,inhibitor,2,0.392,CN(CC1=NC2=C(N1C[C@H](C3)CCCN3C(C)C)C=CC=C2)[C@@H]4C5=NC=CC=C5CCC4
P33981,TTK,inhibitor,1,0.3919,O=C(NC1CC1)C2=CC=C(C=C2)C3=CN=C4C(NCC(C)C)=NC(C5=C(C=CC=N6)C6=CC=C5)=CN43
Q9NT62,ATG3,inhibitor,2,0.3918,C1=CC=C2C(=C1)N=C(C(=N2)NC3=CC=C(C=C3)Br)NC4=CC=C(C=C4)Br
P53350,PLK1,inhibitor,1,0.3917,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC
Q13315,ATM,inhibitor,1,0.3916,CN(CCCOC1=CC=C(C2=CC=C(N=NC(C(NC)=O)=C3N[C@@H](C)C4CCOCC4)C3=C2)C=N1)C
P33527,ABCC1,inhibitor,2,0.3916,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C)/C
O14965,AURKA,inhibitor,1,0.3915,COC1=C(C2CCN(C(C3CCC3)=O)CC2)C=CC=C1
P49841,GSK3B,inhibitor,2,0.3915,C1=CC=C2C(=C1)C(=NN=C3N(C(=C(S3)C4=C5C=CC=CC5=NC4=O)O)C6=CC=C(C=C6)O)C(=O)N2
O14757,CHEK1,inhibitor,1,0.3915,O=C(/C(S/1)=C2N(C3=CC=CC=C3)N=C(C(NC4=CC=CC=C4)=O)S\2)N(C5=CC=CC=C5)C1=N\C6=NC(C7=CC=CC=C7)=CC(C8=CC=CC=C8)=C6C#N
P33527,ABCC1,inhibitor,2,0.3915,CC(CC1)CC2=C1C3=C(S2)N=C(C4=CN=CC=C4)N=C3N5CCN(C(C6=CC=CC=C6)C(N)=O)CC5
P33527,ABCC1,inhibitor,2,0.3915,NC(C(C1=CC=CC=C1)N(CC2)CCN2C3=NC(C4=CN=CC=C4)=NC(S5)=C3C(CC6)=C5CC6C)=O
P49841,GSK3B,inhibitor,2,0.3914,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)OC
Q8IXJ6,SIRT2,inhibitor,1,0.3914,CN1C2=CC=CC=C2C(/C=N/OCC3=CN(CC4=CC=C(F)C=C4)N=N3)=C1C(OCC)=O
O00329,PIK3CD,inhibitor,2,0.3914,CC(C)(C)N1CCN(CC1)[C@H](C2=CC3=C(OCCN4C3=NC(C5=NC(C)=NN5C(C)C)=C4)C=N2)C
,tubulin,activator,1,0.3914,CC(C)C1=CC=C(C=C1)NC(=O)NCCCl
,tubulin,activator,1,0.3914,COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)N=[N+]=[N-]
Q8IXJ6,SIRT2,inhibitor,1,0.3913,NC(C1=CC=CC=C1NC2=CC=CC(OCCC3=CC=CC=C3)=C2)=O
Q8IXJ6,SIRT2,inhibitor,1,0.3913,NC(C1=CC=CC=C1NC2=CC=CC(OCCC3=CC=CC=C3)=C2)=O.[O]
P61073,CXCR4,inhibitor,2,0.3913,O=S(N(CC1=CC=CC=C1)C)(C2=CC=C(CN3CCCCC3)C=C2)=O
P37231,PPARG,activator,2,0.3912,CCC1=NC2=C(C(N(CC3=C(C#N)C=CC=C3)C=C2C)=O)N1[C@H]4CCC5=C4C=CC(C6=CC=CC=C6C7=NNN=N7)=C5
P11388,TOP2A,inhibitor,1,0.3912,O=C1OC[C@H]2[C@H]1[C@H](C3=CC(OC)=C(O)C(OC)=C3)C4=CC5=C(OCO5)C=C4[C@H]2NC(CN6CCN(C(OC(C)(C)C)=O)CC6)=O
Q13887,KLF5,inhibitor,2,0.3911,CN1CCN(CC1)C2=CC=C(C=C2)C=C(C#N)C3=CC=CC=C3Br.Cl.Cl
P49841,GSK3B,inhibitor,2,0.3911,CN1C=C(C2=C1C=CC(=C2)Br)C3=C(C(=O)NC3=O)C4=COC5=CC=CC=C54
P61073,CXCR4,inhibitor,2,0.3911,CN(CC1)CCN1C2=CC=CC3=NC(CN(C)[C@@H]4C(N=CC=C5)=C5CCC4)=CN32
O14757,CHEK1,inhibitor,1,0.3909,CNCCCN1C2=C(C=C(C=C2)O)C3=C1C=C(C4=C3C(=O)NC4=O)C5=C(C=CC=C5Cl)Cl
P49137,MAPKAPK2,inhibitor,2,0.3909,C[C@H](CN1)NC(C2=C1C3=C(S2)C=CC4=C3C=CC=N4)=O
,tubulin,activator,1,0.3909,CN1C=C(C2=C1C=CC(=C2)C(=C)C3=CC(=C(C(=C3)OC)OC)OC)C(=O)N
P53350,PLK1,inhibitor,1,0.3908,C[C@@H](OP(O)(O)=O)C(C(O)=O)NC([C@H](CO)NC([C@@H](CC1=CNC=N1)NC([C@H](CC(C)C)NC(C2N(C(C)=O)CCC2)=O)=O)=O)=O
O14965,AURKA,inhibitor,1,0.3907,O=C(OCC)C1=C(NC(CCCC4=O)=C4[C@H]2[C@]3=CC=CC(OC5=NC6=C(C=CC=C6)N5)=C3)C2=CN1
Q96GD4,AURKB,inhibitor,1,0.3907,O=C1CCCC2=C1[C@H](C3=CC(OC4=NC(C=CC=C5)=C5N4)=CC=C3)C6=CNC(C(OCC)=O)=C6N2
Q96EB6,SIRT1,inhibitor,3,0.3906,O=C(C(N1C)=C(/C=N/OCC2=CN(CC(C3=CC=C(F)C=C3)=O)N=N2)C4=C1C=CC(F)=C4)OCC
P11388,TOP2A,inhibitor,1,0.3906,CS(=O)C.C1=C[NH+]=CN1.C1=CN=CN1.[Cl-].[Cl-].[Cl-].[Cl-].[Ru+3]
P19784,CSNK2A2,inhibitor,2,0.3905,CC(=O)NC1=CC=C(C=C1)C=NNC(=S)N
P67870,CSNK2B,inhibitor,2,0.3905,CC(=O)NC1=CC=C(C=C1)C=NNC(=S)N
,tubulin,inhibitor,1,0.3905,CCOC(=O)CN1C(=C(C2=CC=CC=C21)C=NNC(=O)C3=CC4=C(O3)C=CC5=CC=CC=C54)C
O60885,BRD4,inhibitor,1,0.3905,CC(C(N1CC)=O)(C)C2=C1C=C(N([C@@H](C)C3=CC=CC=C3)C(C(C=C4C)=CN(C)C4=O)=N5)C5=C2
P06730,EIF4E,inhibitor,1,0.3904,[O-]P(C[C@@H]1[C@@H](OC(C)(C)O2)[C@@H]2[C@H](N3C(N=C(N)NC4=O)C4N(CC5=CC(C=CC=C6)=C6C=C5)C3)O1)([H])=O.[Na+]
P30304,CDC25A,inhibitor,1,0.3903,BrC1=CC=C2C(C(C(C(OCC)=O)=C(CNC(C)C)N3C)=C3C(C2=O)=O)=C1
P43405,SYK,inhibitor,2,0.3903,C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1
P49841,GSK3B,inhibitor,2,0.3902,C1C2=C(C3=CC=CC=C3NC1=O)NC4=CC=CC=C24
P49841,GSK3B,inhibitor,2,0.3902,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)OCC(CO)O
P06493,CDK1,inhibitor,1,0.3902,C1C2=C(C3=CC=CC=C3NC1=O)NC4=CC=CC=C24
,tubulin,inhibitor,1,0.3902,COC1=C(OC)C(OC)=CC(NC2=C(C(OC)=O)NC3=C2C=C(OC)C=C3)=C1
,tubulin,inhibitor,1,0.3902,C[C@@]1(C(OC)=O)CCC[C@@]2(C)C1CCC3=C2C=C(C4=CC(OC)=C(OC)C(OC)=C4)C5=C3NC(C6=CNC7=C6C=CC=C7)=N5
O00329,PIK3CD,inhibitor,2,0.3901,N#CC1=C(N2[C@H](C(N3C4CCCC4)=NC5=C(C(F)=CC=C5)C3=O)CCC2)N=CN=C1N
O14980,XPO1,inhibitor,2,0.39,O=C(O)/C=C(C)/C[C@H](C)[C@@H](O)[C@H](C)C([C@H](C)/C=C(C)/C=C/C[C@@H](C)/C=C(CC)\C=C\[C@H]1[C@@H](C)C=CC(O1)=O)=O
O00329,PIK3CD,inhibitor,2,0.3899,CC(NC1=NC(C)=C(C2=CC(CN(C(C)C3CC3)C4=O)=C4C(S(C)(=O)=O)=C2)S1)=O
O00329,PIK3CD,inhibitor,2,0.3899,CC(C)N1N=CN=C1C2=CN3C(C4=CC([C@H](C)N5CCN(C(C)(C)C)CC5)=NC=C4OCC3)=N2
P49841,GSK3B,inhibitor,2,0.3898,COC1=CC=C(C=C1)N2C3=CC=CC=C3C(=C2O)C4=C5C=CC=CC5=NC4=O
P26358,DNMT1,inhibitor,2,0.3898,CC1=CC2=NN=C(N2C=C1)CCC3=NN=C4N3C=CC(=C4)C
P49841,GSK3B,inhibitor,2,0.3896,CO[C@H]1CC2[N@]3CC4=CC5=C(OCO5)C=C4[C@@]2([C@H](OC(C6=CC=C([N+]([O-])=O)C=C6)=O)C3)C=C1
P49841,GSK3B,inhibitor,2,0.3896,C[C@H](NC([C@@H]1[C@@H](O)[C@H](O)[C@@H](O)C(C2=C(OC)C(C(C=C(C3=CC(OC)=C(OC)C=C3)O4)=O)=C4C=C2OC)O1)=O)C(F)(F)F
Q9NT62,ATG3,inhibitor,2,0.3896,O=C([C@H](CC1=CNC2=C1C=CC=C2)N)NC(C3=CC=CC=C3)C4=CN(N=N4)CCC5=CC=CC=N5
O00418,EEF2K,inhibitor,2,0.3896,C1CCCC2=C(CC1)C(=C3C(=C(SC3=N2)C(=O)N)N)C4=CC=CO4
O14757,CHEK1,inhibitor,1,0.3896,C1CCN(CC1)CC2=CC3=C(C=C2)NC(=C3)C4=NNC5=C4C=CC(=C5)C6=NNN=C6CO
O00329,PIK3CD,inhibitor,2,0.3896,NC1=C2C(C3=CC=CC(O)=C3)=NN(CC(N4C5=CC=CC=C5C)=NC6=CC=CC(C)=C6C4=O)C2=NC=N1
O00329,PIK3CD,inhibitor,2,0.3896,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C5=NC=NC(=C5C(=N4)C6=CC(=CC=C6)O)N
P06493,CDK1,inhibitor,1,0.3896,OC1=CC(C=C2)=C(C(OC)=C1OC)C3=C2C(O)=C(OC)C(OC)=C3
P06493,CDK1,inhibitor,1,0.3896,OC1=CC(C=C2)=C(C(OC)=C1OC)C3=C2C(O)=C(O)C(OC)=C3
O00418,EEF2K,inhibitor,2,0.3896,O=C(C1=C(N)C2=C(C3=CC=CO3)C(CCCCCCC4)=C4N=C2S1)N
P11388,TOP2A,inhibitor,1,0.3896,CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O
O14757,CHEK1,inhibitor,1,0.3895,O=C(NC1=O)C(Br)=C1C(C(C=C(N(CCCC)CCCC)C=C2)=C2N3)=C3N4C=CN=C4
O00329,PIK3CD,inhibitor,2,0.3895,N#CC1=C(OC)N=CC(C2=CC3=C(N[C@@H]4CN(C(C5=CN=CC=C5)=O)CCC4)N=CN=C3C=C2)=C1
P11802,CDK4,inhibitor,1,0.3895,O=C(N(CC1)C(C=C2)=C1C=C2C)C(C3=CNC4=C3C=C(C)C=C4)=O
,tubulin,inhibitor,1,0.3895,O=C(OCCN1C([N+]([O-])=O)=CN=C1/C=C\C2=CC(OC)=C(OC)C(OC)=C2)C3=CNC4=C3C=CC=C4
P52732,KIF11,inhibitor,1,0.3895,FC(F)(F)C(C=C1)=CC2=C1C3=CC=NC=C3N2
Q8IXJ6,SIRT2,inhibitor,1,0.3894,COC(C=CC1=C2C=CC=C1)=C2CN3C=NC(SC4=C5CCC(NCC6=NC=CC=C6)C4)=C5C3=O
P53350,PLK1,inhibitor,1,0.3894,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC=C(C=C2)/C=C/C3=NNC4=C3C=CC(=C4)[C@H]5C[C@@]56C7=C(C=CC(=C7)OC)NC6=O
P53350,PLK1,inhibitor,1,0.3894,CC1CN(CC(O1)C)CC2=CC=C(C=C2)C=CC3=NNC4=C3C=CC(=C4)C5CC56C7=C(C=CC(=C7)OC)NC6=O
P53350,PLK1,inhibitor,1,0.3894,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC=C(C=C2)/C=C/C3=NNC4=C3C=CC(=C4)[C@@H]5C[C@]56C7=C(C=CC(=C7)OC)NC6=O
O00444,PLK4,inhibitor,1,0.3894,O=C1NC2=C(C=C(OC)C=C2)[C@](C3)1[C@@H]3C4=CC(NN=C5/C=C/C6=CC=C(CN7C[C@H](C)O[C@H](C)C7)C=C6)=C5C=C4
P11388,TOP2A,inhibitor,1,0.3894,O=C(C1=NC=C(C=CC=C2)C2=C1)NC3=C(N4C(C5=CC(C=CC=C6)=C6C=[N+]5[Cu-]4(Cl)Cl)=O)C=CC=C3
P05771,PRKCB,inhibitor,1,0.3893,O=C1C(C2=CN3C4=C2C=CC=C4)=C(C5=CN(CCOCCCN(CC)CCOCC3)C6=C5C=CC=C6)C(N1)=O
P30291,WEE1,inhibitor,1,0.3893,OC1=CC=C(N(CCC)C2=C3C4=C(C(NC4=O)=O)C(C5=C(Cl)C=CC=C5)=C2)C3=C1
P42345,MTOR,inhibitor,2,0.3891,C1=C(C=C(C(=C1O)O)O)C(=O)O
O14757,CHEK1,inhibitor,1,0.389,O=C(/C(S/1)=C2N(C3=CC=CC=C3)N=C(C(C)=O)S\2)N(C4=CC=CC=C4)C1=N\C5=NC(C6=CC=CC=C6)=CC(C7=CC=CC=C7)=C5C#N
Q6RVA0,MDR1,inhibitor,2,0.389,ClC1=CC=C(N(N=C2C(NC3=CC=C(C=C3)CCN(C4)CCC5=C4C=C(OC)C(OC)=C5)=O)C(C6=CC=CC=C62)=O)C=C1
Q07812,BAX,activator,3,0.389,O=C(C1=NN(CC2=CC=CC(OC)=C2)C3=C1CN(CC4=CC=C(C)C(C)=C4)CC3)N5C[C@H](O)CCC5
Q9NT62,ATG3,inhibitor,2,0.3889,O=C([C@H](CC1=CNC2=C1C=CC=C2)N)NC(C3=CC=CC=C3)C4=CN(N=N4)CCC5=CC=CN=N5
P37231,PPARG,inhibitor,2,0.3888,O=C(NC1=CC=CC=C1)C2=CC([N+]([O-])=O)=CC=C2Cl
O43474,KLF4,inhibitor,1,0.3888,CC(C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)C(=O)OC
P04637,TP53,inhibitor,1,0.3887,O=C(C1=CC=CC=C1)[C@H](S2)[C@@H](O)C[C@H](C3=CC=CC=C3)[C@]2(C4=C(Br)C=CC=C4N5C(C)=O)C5=O
Q00987,MDM2,inhibitor,1,0.3887,O=C(C1=CC=CC=C1)[C@H](S2)[C@@H](O)C[C@H](C3=CC=CC=C3)[C@]2(C4=C(Br)C=CC=C4N5C(C)=O)C5=O
O00329,PIK3CD,inhibitor,2,0.3887,O=C1N(C2=CC=CC=C2C)C([C@@H](C)N3C4=C(C(N)=NC=N4)N=C3)=NC5=CC=CC(C)=C51
O00329,PIK3CD,inhibitor,2,0.3887,O=C1N(C2=CC=CC=C2C)C([C@]([H])(C)N3C4=C(C(N)=NC=N4)N=C3)=NC5=CC=CC(C)=C51
Q00987,MDM2,inhibitor,1,0.3887,CC(C)C(CS(=O)(=O)C(C)C)N1C(C(CC(C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl
P33527,ABCC1,inhibitor,2,0.3887,FC(F)(F)C1=CC=CC2=C1N=C(C(F)(F)F)C=C2C(C3NCCCC3)O
P43405,SYK,inhibitor,2,0.3887,NC(C1=C(N=C(N[C@@H]2[C@H](N)CCCC2)N3N=C(C4=CC(OC)=CC=C4)N=CC31)NC5=CC(OC)=CC(OC)=C5)=O
P52732,KIF11,allosteric regulator,1,0.3887,CSC1=NN(C2=CC=CC=C2F)C3=NC=NC(N/N=C/C4=CN(CC5=C(Cl)C=C(Cl)C=C5)C6=C4C=C(C)C(F)=C6)=C31
O43683,BUB1,inhibitor,3,0.3886,FC1=CC=CC=C1CN2N=C(C4=NC=C(OCCO)C(N(CCO)C5=C(C(N)=O)C=NC=C5)=N4)C3=C2CCC3
P10415,BCL2,inhibitor,1,0.3886,FC1=CC(N2CCN(C3=CC=C(NS(=O)(C4=CC=C(NC(CCN5CCC(O)CC5)CSC6=CC=CC=C6)C(S(=O)(C(F)(F)F)=O)=C4)=O)C=C3)CC2)=CC(C(C(S(=O)(C)=O)=C7C)=C(N7C(C)C)C8=CC=C(C=C8)Cl)=C1
O00329,PIK3CD,inhibitor,2,0.3885,OC(C1CCN(CC2=NC3=C(N4CCOCC4)N=C(N5C(CC)=NC6=C5C=CC=C6)N=C3N2C)CC1)(C)C
O00329,PIK3CD,inhibitor,2,0.3885,O=C1N(C2=CC=CC=C2)C(C(NC3=C([N+]#[C-])C(C)=NC(N)=N3)CC)=NC4=CC=CC(NCC5=CC=C(C(NO)=O)C=C5)=C41
P61073,CXCR4,inhibitor,2,0.3885,CN(CC1=NC=C(C=CC=C2)C2=C1CCCN(C)C)[C@@H]3C4=NC=CC=C4CCC3
